time_seconds,bus650_magnitude,bus650_angle,bus680_magnitude,bus680_angle,bus692_magnitude,bus692_angle
135.0,0.999943428797804,-0.00017505708063364375,0.9940150783709873,-0.07990259916619803,0.9940150580720126,-0.07990259189286415
136.0,0.9999593115412494,-0.00016520549116102385,0.9995017306468081,-0.07308013755087807,0.9995017111310048,-0.07308013085139807
137.0,0.9999706576405228,-0.0001575301025381649,0.9968364390100893,-0.06897720200030572,0.9968364201235134,-0.06897719565168949
138.0,0.9999751525762139,-0.0001546352285685456,0.9984246511164697,-0.0669991665077733,0.9984246324542667,-0.06699916032333672
139.0,0.9999726058339644,-0.00015626063278269126,0.9975145072103452,-0.06810183941001591,0.997514488423127,-0.0681018331326599
140.0,0.9999652784026593,-0.0001609430062040737,0.9949643611254249,-0.07133069808516218,0.9949643419706525,-0.07133069154058042
141.0,0.9999568491017014,-0.00016624286609222846,0.9920344390977556,-0.07501764747085318,0.9920344195236455,-0.07501764061854568
142.0,0.9999512570645199,-0.00016971277983773714,0.9900962461531937,-0.07743781847915379,0.9900962263019883,-0.0774378114217047
143.0,0.9999510081393916,-0.00016988190541828164,0.9900132239292543,-0.07756372995869613,0.9900132040652421,-0.07756372289336236
144.0,0.9999560835194864,-0.00016673305522496522,0.9917762483797663,-0.07536098218593723,0.991776228768271,-0.07536097530613538
145.0,0.9999639842082256,-0.00016174303081141012,0.9945142650663724,-0.07187754209082332,0.9945142458494985,-0.0718775354988943
146.0,0.9999708660242043,-0.00015739921901978304,0.9969135565600209,-0.06887674320292111,0.9969135376855144,-0.06887673686157315
147.0,0.9999728880400536,-0.00015608300177322144,0.9976172104140764,-0.06799088117113913,0.9976171916415015,-0.06799087490353654
148.0,0.9999679071012335,-0.00015926389965719215,0.9958800396171553,-0.07015936760765909,0.9958800205946837,-0.07015936115792824
149.0,0.9999559139610444,-0.00016682767693229714,0.9917129943872557,-0.07542807445607515,0.9917129747669181,-0.07542806756919945
150.0,0.9999394763940884,-0.0001769513253012345,0.9860007938179935,-0.08257552988662666,0.9860007733812176,-0.08257552239702598
151.0,0.9999228423695554,-0.00018745019956530276,0.9869280249568868,-0.08870405660771809,0.9869280036462507,-0.08870404858789048
