time_seconds,pv_output_kw,ess_output_kw,soc
80.0,586.8987476528829,0.0,0.9781666172849324
81.0,643.3012701892218,0.0,0.9781666172849324
82.0,699.2293749479942,0.0,0.9781666172849324
83.0,732.2628929033848,0.0,0.9781666172849324
84.0,728.5621819474582,0.0,0.9781666172849324
85.0,688.1677878438712,0.0,0.9781666172849324
86.0,624.9999999999999,0.0,0.9781666172849324
87.0,561.5583069245429,0.0,0.9781666172849324
88.0,520.3451980892322,0.0,0.9781666172849324
89.0,515.2899329113724,0.0,0.9781666172849324
90.0,546.4478979341354,0.0,0.9781666172849324
91.0,599.9999999999998,20,0.9381666172849323
92.0,653.5521020658641,20,0.8981666172849323
93.0,684.7100670886273,20,0.8581666172849323
94.0,679.6548019107681,20,0.8181666172849322
95.0,638.4416930754569,20,0.7781666172849322
96.0,574.9999999999999,0.0,0.7781666172849322
97.0,511.8322121561292,-12.232488412959652,0.8026315941108515
98.0,471.43781805254196,-14.858838107710826,0.8323492703262731
99.0,467.7371070966147,-14.446620768854501,0.8612425118639822
100.0,500.77062505200547,-10.861619241668174,0.8829657503473185
101.0,556.6987298107779,20,0.8429657503473185
102.0,613.1012523471173,20,0.8029657503473184
103.0,647.5528258147574,20,0.7629657503473184
104.0,646.1982715928252,0.0,0.7629657503473184
105.0,609.0524304608339,-10.117886887655247,0.7832015241226289
106.0,549.9999999999999,-19.50935078157312,0.8222202256857751
107.0,491.4953800023387,-29.414719528489286,0.8810496647427537
108.0,455.98696833379455,-23.071146119709063,0.9271919569821718
109.0,457.3415225557269,-25.643526946039774,0.9784790108742514
110.0,495.5442018886215,0.0,0.9784790108742514
111.0,556.6987298107786,0.0,0.9784790108742514
112.0,618.3276755104995,0.0,0.9784790108742514
113.0,657.9484103556456,0.0,0.9784790108742514
114.0,661.6491213115725,0.0,0.9784790108742514
115.0,629.3892626146244,0.0,0.9784790108742514
116.0,574.9999999999992,0.0,0.9784790108742514
117.0,520.884642616963,0.0,0.9784790108742514
118.0,489.44349865173723,0.0,0.9784790108742514
119.0,494.4987638295964,0.0,0.9784790108742514
120.0,535.9950516073694,0.0,0.9784790108742514
121.0,599.9999999999995,20,0.9384790108742513
122.0,664.0049483926301,20,0.8984790108742513
123.0,705.5012361704034,20,0.8584790108742513
124.0,710.5565013482629,20,0.8184790108742512
125.0,679.1153573830375,20,0.7784790108742512
126.0,625.0000000000014,0.0,0.7784790108742512
127.0,570.610737385376,0.0,0.7784790108742512
128.0,538.3508786884278,0.0,0.7784790108742512
129.0,542.0515896443542,0.0,0.7784790108742512
130.0,581.6723244895,0.0,0.7784790108742512
131.0,643.3012701892209,0.0,0.7784790108742512
132.0,704.4557981113779,0.0,0.7784790108742512
133.0,742.6584774442729,0.0,0.7784790108742512
134.0,744.0130316662056,0.0,0.7784790108742512
135.0,708.5046199976618,0.0,0.7784790108742512
136.0,650.0000000000007,-14.44268043219954,0.8073643717386503
137.0,590.9475695391666,-24.33970780446293,0.8560437873475761
138.0,553.8017284071749,-18.142621692313952,0.892329030732204
139.0,552.4471741852425,-20.80923684071312,0.9339475044136303
140.0,586.8987476528822,-19.287171979648576,0.9725218483729274
141.0,643.3012701892217,0.0,0.9725218483729274
142.0,699.2293749479935,20,0.9325218483729274
143.0,732.2628929033851,20,0.8925218483729274
144.0,728.5621819474585,20,0.8525218483729273
145.0,688.1677878438713,20,0.8125218483729273
146.0,625.0000000000001,-14.73940300513421,0.8420006543831957
147.0,561.5583069245436,-19.10291477466175,0.8802064839325192
148.0,520.3451980892318,-19.560367458823613,0.9193272188501664
149.0,515.2899329113725,-16.28686727202755,0.9519009533942215
150.0,546.4478979341354,20,0.9119009533942215
151.0,599.999999999999,20,0.8719009533942215
152.0,653.5521020658641,20,0.8319009533942214
153.0,684.7100670886274,20,0.7919009533942214
154.0,679.6548019107679,0.0,0.7919009533942214
155.0,638.4416930754571,0.0,0.7919009533942214
156.0,575.0000000000007,0.0,0.7919009533942214
157.0,511.8322121561294,0.0,0.7919009533942214
158.0,471.4378180525422,0.0,0.7919009533942214
159.0,467.73710709661503,0.0,0.7919009533942214
160.0,500.77062505200473,0.0,0.7919009533942214
161.0,556.6987298107778,0.0,0.7919009533942214
162.0,613.1012523471172,0.0,0.7919009533942214
163.0,647.5528258147574,10.318847656038077,0.7712632580821452
164.0,646.1982715928253,0.0,0.7712632580821452
165.0,609.0524304608351,0.0,0.7712632580821452
166.0,550.0000000000015,0.0,0.7712632580821452
167.0,491.49538000233883,-19.714911714714177,0.8106930815115736
168.0,455.98696833379415,-26.994885629663568,0.8646828527709007
169.0,457.34152255572684,-29.659008828658795,0.9240008704282183
170.0,495.5442018886225,-27.853480893839322,0.979707832215897
171.0,556.6987298107784,0.0,0.979707832215897
172.0,618.3276755104993,0.0,0.979707832215897
173.0,657.9484103556455,0.0,0.979707832215897
174.0,661.6491213115729,0.0,0.979707832215897
175.0,629.3892626146245,0.0,0.979707832215897
176.0,575.0000000000007,0.0,0.979707832215897
177.0,520.884642616964,0.0,0.979707832215897
178.0,489.44349865173734,0.0,0.979707832215897
179.0,494.49876382959684,0.0,0.979707832215897
180.0,535.9950516073704,0.0,0.979707832215897
181.0,599.9999999999995,20,0.9397078322158969
182.0,664.00494839263,20,0.8997078322158969
183.0,705.501236170403,20,0.8597078322158969
184.0,710.5565013482628,20,0.8197078322158968
185.0,679.1153573830376,20,0.7797078322158968
186.0,625.0000000000014,0.0,0.7797078322158968
187.0,570.6107373853772,-11.110969647587066,0.8019297715110709
188.0,538.3508786884274,-13.79298251339045,0.8295157365378518
189.0,542.0515896443546,-13.430821966015527,0.8563773804698829
190.0,581.6723244894999,20,0.8163773804698828
191.0,643.3012701892222,20,0.7763773804698828
192.0,704.4557981113767,0.0,0.7763773804698828
193.0,742.6584774442729,0.0,0.7763773804698828
194.0,744.0130316662056,0.0,0.7763773804698828
195.0,708.504619997662,0.0,0.7763773804698828
196.0,650.0000000000008,-18.804214364186222,0.8139858091982553
197.0,590.9475695391678,-15.633472006429505,0.8452527532111143
198.0,553.8017284071753,-22.486193197716275,0.8902251396065468
199.0,552.4471741852424,-25.46872813712664,0.9411625958808001
200.0,586.8987476528832,-23.70681070281222,0.9885762172864245
201.0,643.3012701892214,0.0,0.9885762172864245
202.0,699.2293749479945,0.0,0.9885762172864245
203.0,732.2628929033853,0.0,0.9885762172864245
204.0,728.5621819474586,0.0,0.9885762172864245
205.0,688.1677878438726,0.0,0.9885762172864245
206.0,625.0000000000016,0.0,0.9885762172864245
207.0,561.5583069245439,0.0,0.9885762172864245
208.0,520.3451980892324,0.0,0.9885762172864245
209.0,515.2899329113724,0.0,0.9885762172864245
210.0,546.4478979341352,0.0,0.9885762172864245
211.0,600.0000000000002,20,0.9485762172864245
212.0,653.5521020658651,20,0.9085762172864245
213.0,684.7100670886276,20,0.8685762172864244
214.0,679.6548019107684,20,0.8285762172864244
215.0,638.4416930754584,20,0.7885762172864244
216.0,575.000000000001,0.0,0.7885762172864244
217.0,511.8322121561295,0.0,0.7885762172864244
218.0,471.43781805254196,-10.011548446693386,0.8085993141798111
219.0,467.73710709661424,20,0.7685993141798111
220.0,500.77062505200576,0.0,0.7685993141798111
221.0,556.6987298107789,0.0,0.7685993141798111
222.0,613.1012523471184,0.0,0.7685993141798111
223.0,647.5528258147574,0.0,0.7685993141798111
224.0,646.1982715928253,0.0,0.7685993141798111
225.0,609.0524304608341,0.0,0.7685993141798111
226.0,550.0000000000002,-15.23896296640248,0.799077240112616
227.0,491.49538000233895,-25.215006013496133,0.8495072521396083
228.0,455.98696833379506,-19.080480788062903,0.8876682137157341
229.0,457.3415225557264,-21.755623789215583,0.9311794612941653
230.0,495.5442018886212,-20.307210775010187,0.9717938828441857
231.0,556.6987298107797,0.0,0.9717938828441857
232.0,618.3276755104993,0.0,0.9717938828441857
233.0,657.9484103556456,20,0.9317938828441856
234.0,661.6491213115725,20,0.8917938828441856
235.0,629.3892626146235,-11.059977964773537,0.9139138387737327
236.0,574.9999999999995,-16.153546239890737,0.9462209312535141
237.0,520.8846426169644,-19.83307200089257,0.9858870752552993
238.0,489.4434986517376,0.0,0.9858870752552993
239.0,494.49876382959616,0.0,0.9858870752552993
240.0,535.9950516073692,0.0,0.9858870752552993
241.0,599.9999999999992,20,0.9458870752552992
242.0,664.0049483926298,20,0.9058870752552992
243.0,705.5012361704033,20,0.8658870752552992
244.0,710.5565013482627,20,0.8258870752552991
245.0,679.1153573830366,20,0.7858870752552991
246.0,625.0000000000016,0.0,0.7858870752552991
247.0,570.6107373853773,0.0,0.7858870752552991
248.0,538.3508786884278,0.0,0.7858870752552991
249.0,542.0515896443541,0.0,0.7858870752552991
250.0,581.6723244894997,0.0,0.7858870752552991
251.0,643.3012701892192,0.0,0.7858870752552991
252.0,704.4557981113777,0.0,0.7858870752552991
253.0,742.6584774442732,0.0,0.7858870752552991
254.0,744.0130316662053,0.0,0.7858870752552991
255.0,708.5046199976621,0.0,0.7858870752552991
256.0,650.000000000001,-12.257467813900247,0.8104020108830996
257.0,590.9475695391668,-22.303689293551088,0.8550093894702018
258.0,553.801728407175,-16.22843034271426,0.8874662501556303
259.0,552.4471741852424,-18.952449250480896,0.9253711486565921
260.0,586.8987476528808,-17.54661649803846,0.960464381652669
261.0,643.30127018922,0.0,0.960464381652669
262.0,699.2293749479934,20,0.920464381652669
263.0,732.2628929033855,20,0.8804643816526689
264.0,728.5621819474585,20,0.8404643816526689
265.0,688.1677878438716,20,0.8004643816526689
266.0,625.0000000000003,-13.40372358425368,0.8272718288211762
267.0,561.5583069245426,-17.867105931203,0.8630060406835822
268.0,520.345198089232,-18.46296712340534,0.8999319749303929
269.0,515.289932911372,-15.247654144851408,0.9304272832200957
270.0,546.447897934134,20,0.8904272832200957
271.0,599.9999999999986,20,0.8504272832200956
272.0,653.552102065864,12.097093413549143,0.8262330963929974
273.0,684.7100670886272,20,0.7862330963929973
274.0,679.6548019107681,0.0,0.7862330963929973
275.0,638.4416930754572,0.0,0.7862330963929973
276.0,574.9999999999998,0.0,0.7862330963929973
277.0,511.83221215612855,0.0,0.7862330963929973
278.0,471.4378180525423,0.0,0.7862330963929973
279.0,467.73710709661447,0.0,0.7862330963929973
280.0,500.7706250520045,0.0,0.7862330963929973
281.0,556.6987298107774,0.0,0.7862330963929973
282.0,613.101252347117,0.0,0.7862330963929973
283.0,647.5528258147568,10.413012202713734,0.7654070719875699
284.0,646.198271592825,0.0,0.7654070719875699
285.0,609.0524304608331,0.0,0.7654070719875699
286.0,549.999999999999,-10.014266276966888,0.7854356045415036
287.0,491.4953800023402,-20.085068188591126,0.8256057409186859
288.0,455.98696833379466,-14.131369685331796,0.8538684802893495
289.0,457.3415225557267,-16.814380488606062,0.8874972412665616
290.0,495.5442018886223,-15.480765656152862,0.9184587725788673
291.0,556.698729810778,-10.829986688577709,0.9401187459560227
292.0,618.3276755104979,20,0.9001187459560227
293.0,657.9484103556449,20,0.8601187459560227
294.0,661.6491213115729,20,0.8201187459560226
295.0,629.3892626146225,20,0.7801187459560226
296.0,575.000000000001,-11.39638763836337,0.8029115212327493
297.0,520.8846426169632,-15.892981616557389,0.8346974844658641
298.0,489.4434986517374,-16.570772484473917,0.867839029434812
299.0,494.49876382959656,-13.338385679086517,0.894515800792985
300.0,535.9950516073702,20,0.854515800792985
